Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,is_alive,age,is_in_age_range
bf903d5d-7255-264c-bcd6-77f056e4c4c3,1970-09-16,,999-56-5479,S99984477,X24517935X,Mr.,Mose244,Emmanuel930,Schaefer657,,,M,white,nonhispanic,M,Braintree  Massachusetts  US,889 Mraz Rapid,Lowell,Massachusetts,Middlesex County,25017,01854,42.625871130006146,-71.30011823979034,117774.25,300936.90,53449,True,55.50444900752909,True
17bc2196-5977-7a0f-fc7c-cb00b232932b,1969-05-13,,999-37-3876,S99927021,X48028041X,Mrs.,Nanette893,Marine542,Batz141,,Crona259,M,asian,nonhispanic,F,Yarmouth  Massachusetts  US,1029 Gleichner Rest,Lowell,Massachusetts,Middlesex County,25017,01850,42.63182198635189,-71.33242986415095,436622.91,494313.92,72190,True,56.84873374401095,True
e23323a5-5c21-56ab-d6e9-d246bb21ae32,1946-04-27,,999-72-7135,S99911922,X48224990X,Mr.,Napoleon578,Ernest565,Moen819,,,M,white,nonhispanic,M,Easton  Massachusetts  US,156 Feeney Row Suite 64,Amherst Center,Massachusetts,Hampshire County,,00000,42.36412183731979,-72.50505965976394,182290.18,171779.09,92872,True,79.89322381930185,True
ccd0ca16-850b-a065-117f-86a663f91bcd,1955-10-23,,999-95-8934,S99922124,X7677750X,Mr.,Nathanael908,,Hansen121,JD,,S,white,nonhispanic,M,Quincy  Massachusetts  US,1090 Gibson Light Suite 31,North Amherst,Massachusetts,Hampshire County,25015,01059,42.435487245940315,-72.49930737718002,121851.41,780432.54,175896,True,70.40383299110198,True
422fae36-7b33-0227-e965-ae09bd7a5369,1972-02-07,,999-54-5077,S99979659,X23571131X,Mr.,Ned189,Richard937,Breitenberg711,,,M,white,nonhispanic,M,South Amherst  Massachusetts  US,1060 Erdman Trailer,Ayer,Massachusetts,Middlesex County,25027,01434,42.58031457158549,-71.53724216576319,86631.74,117846.59,49664,True,54.110882956878854,True
c08267b8-72b4-9103-731a-53c15ea797eb,1964-01-16,,999-40-7839,S99966416,X49862110X,Mrs.,Nichole96,Arianne988,Cronin387,,Lakin515,D,white,nonhispanic,F,Pittsfield  Massachusetts  US,1093 Blanda Passage,Natick,Massachusetts,Middlesex County,,00000,42.2484782159773,-71.36226556259028,306885.76,52794.38,50634,True,62.171115674195754,True
d861bbe7-ad4d-a4e9-072d-9dcec75e1eab,1950-05-28,,999-98-4168,S99929591,X56626246X,Mrs.,Nicki254,,Lind531,,White193,D,white,nonhispanic,F,New Bedford  Massachusetts  US,582 Olson Center,Wakefield,Massachusetts,Middlesex County,25009,01940,42.499392415904765,-71.10447646021873,703531.31,454209.59,62618,True,75.80835044490075,True
bff3cec1-2c02-ea1f-b906-2b8c5c271c7f,1983-02-22,,999-26-6372,S99925079,X80285904X,Mr.,Norberto865,,Hodkiewicz467,,,M,white,nonhispanic,M,Quincy  Massachusetts  US,1098 Hand Run Suite 65,Everett,Massachusetts,Middlesex County,25017,02149,42.372898539060046,-71.07452078983495,77737.09,34584.31,199396,True,43.069130732375086,True
b3f6f86c-bf2c-6299-f1d1-ac13584a2122,1982-12-12,,999-23-8644,S99968051,X16696248X,Mr.,Numbers230,Bennett146,Stark857,,,M,white,hispanic,M,Arlington  Massachusetts  US,372 Heidenreich Route Suite 95,Adams,Massachusetts,Berkshire County,25003,01220,42.66872445138879,-73.07332863966867,104004.19,57525.40,34774,True,43.266255989048595,True
c848cd02-b245-0663-84c1-b8b3f0396f82,1946-12-01,,999-29-7745,S99998083,X52437095X,Mrs.,Olene159,Clemmie560,Considine820,,Cremin516,M,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,965 Balistreri Key,Cambridge,Massachusetts,Middlesex County,25017,02139,42.38230333812583,-71.06966619418533,284236.34,459877.07,50712,True,79.29637234770705,True
01bd7d75-9405-280a-85da-953f723b86df,1974-05-21,,999-90-1618,S99958040,X65856063X,Mr.,Otha286,Jewel43,Ankunding277,,,M,white,nonhispanic,M,Montague  Massachusetts  US,1045 Hirthe Skyway Apt 48,Winchendon,Massachusetts,Worcester County,25027,01475,42.65050253667845,-72.05443192981078,15018.42,271942.92,20328,True,51.827515400410675,True
9661a432-4630-2cd9-142c-386845fae837,1957-09-26,,999-46-9582,S99967902,X19620283X,Mr.,Paul232,Francisco472,Tremblay80,,,M,white,nonhispanic,M,Fitchburg  Massachusetts  US,558 O'Connell Trafficway,Whitman,Massachusetts,Plymouth County,,00000,42.04733216768621,-70.93867701050462,27881.07,688721.72,22146,True,68.47638603696099,True
f72ca905-a6e4-e51e-0802-e1ede702ef60,1948-08-01,,999-44-6625,S99988037,X55259106X,Ms.,Paulita78,Loise968,Borer986,,,S,white,nonhispanic,F,Canton  Massachusetts  US,451 Gorczany Bay,East Harwich,Massachusetts,Barnstable County,25001,02645,41.713117561956196,-70.03417250161381,253703.44,718348.63,142962,True,77.6290212183436,True
2a801a9c-9341-ed04-0874-28b18899783f,1947-04-10,,999-14-8453,S99958222,X74241383X,Mrs.,Peggie783,Meghan514,Koch169,,Skiles927,D,black,nonhispanic,F,Worcester  Massachusetts  US,1021 Kuvalis Trace,Boston,Massachusetts,Suffolk County,25025,02122,42.38667602873593,-71.02268179198923,334408.82,1141538.67,134751,True,78.94045174537987,True
161e99ef-2a09-00a4-2f37-f53f5205a95f,1947-07-02,,999-65-4723,S99958585,X49707712X,Mr.,Peter292,Leonel449,Adams676,,,M,white,hispanic,M,Danvers  Massachusetts  US,186 Abernathy Hollow Apt 3,Springfield,Massachusetts,Hampden County,25013,01105,42.15836746654472,-72.53720799425798,191945.25,743347.83,76143,True,78.71321013004791,True
962b7e1c-3290-6d79-20e8-703cb5c5cb19,1946-06-09,,999-24-6031,S99996788,X56801966X,Mr.,Raleigh478,Cedric746,Ledner144,,,D,white,nonhispanic,M,Wenham  Massachusetts  US,1028 Gerhold Forge Apt 98,Barnstable,Massachusetts,Barnstable County,25001,02630,41.629376839539844,-70.4155058401412,202215.46,267083.04,933280,True,79.77549623545517,True
e5acf85f-aa1d-46f0-9812-673d81cdb8fa,1966-02-11,,999-52-5260,S99982055,X46994740X,Mr.,Randal152,Alfred550,Koch169,,,D,white,nonhispanic,M,Peabody  Massachusetts  US,913 Mitchell Wall,Dartmouth,Massachusetts,Bristol County,,00000,41.606492700332126,-70.92820019239906,71121.41,76549.56,27514,True,60.09856262833676,True
9ba4d434-0dc8-8ec0-cc36-3055c32f46bf,1947-11-18,,999-32-7267,S99945452,X21223270X,Mrs.,Ray930,Louis204,Wisoky380,,Larkin917,D,white,nonhispanic,F,Boston  Massachusetts  US,1093 Hyatt Light Suite 82,Wilmington,Massachusetts,Middlesex County,25017,01887,42.57703924543179,-71.15091700340828,419290.17,277731.11,78997,True,78.33264887063655,True
75245312-06e9-839b-093a-be68b3486393,1986-05-02,,999-59-2696,S99992070,X74212376X,Mrs.,Rebeca548,Guillermina633,Negrete68,,Rentería94,M,white,hispanic,F,Guatemala City  Guatemala  GT,1018 Bayer Highlands Unit 9,Methuen,Massachusetts,Essex County,25009,01844,42.70148747974532,-71.18151845592357,237065.31,424960.39,36860,True,39.879534565366185,True
a31eb0ed-ed60-061d-deb0-08cf274d76b4,1946-06-01,,999-19-5946,S99935794,X40141054X,Mr.,Reginald96,Tad831,Rau926,,,S,white,nonhispanic,M,Boston  Massachusetts  US,750 Bogan Way,Hinsdale,Massachusetts,Berkshire County,,00000,42.43547204869481,-73.13762670498484,261842.09,331570.29,126534,True,79.79739904175223,True
33c6a998-1b9c-bb04-84f1-edf86e6d0742,1979-08-13,,999-62-8165,S99942144,X89397702X,Mr.,Rene434,Cornelius968,Tremblay80,,,S,white,nonhispanic,M,Mansfield  Massachusetts  US,283 Schaden Bridge Apt 95,Swansea,Massachusetts,Bristol County,,00000,41.74659444874073,-71.18820744252481,84506.75,16443.00,40756,True,46.59822039698837,True
866d23e9-e369-2a73-7419-45cdb1373ce7,1969-08-22,,999-59-8542,S99915287,X29238724X,Mr.,Rhett759,,Davis923,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,590 Walker Light,Ashland,Massachusetts,Middlesex County,,00000,42.23030437509439,-71.47113765324437,243131.93,616577.95,168647,True,56.57221081451061,True
e3a89d05-5df0-ed1e-fe35-cdc5522714b6,1946-04-17,,999-27-8961,S99966292,X55984319X,Mrs.,Rhona164,,Ullrich385,,Gislason620,M,white,nonhispanic,F,Springfield  Massachusetts  US,735 Cole Track,Framingham,Massachusetts,Middlesex County,25017,01702,42.24629196908442,-71.39258323964981,44736.13,1353045.37,7283,True,79.92060232717317,True
9baf531f-b710-9013-1c58-e5fb1ee86f0b,1968-01-15,,999-89-8993,S99913972,X70457552X,Mr.,Rigoberto443,Ryan260,Goldner995,JD,,D,white,nonhispanic,M,Needham  Massachusetts  US,896 Kautzer Lock,Hopedale,Massachusetts,Worcester County,25027,01747,42.13577661284477,-71.55063866262877,172515.98,20082.63,91706,True,58.17385352498289,True
b2f2573d-9ead-fc02-073a-6dc97972cc1b,1955-07-07,,999-97-6321,S99939901,X12317895X,Mrs.,Roselle682,Leslie90,Thiel172,,Howell947,M,white,hispanic,F,Haverhill  Massachusetts  US,291 Hane Throughway Unit 66,Boston,Massachusetts,Suffolk County,25025,02131,42.34088590958415,-71.13137877413737,378088.51,643414.89,55925,True,70.69952087611225,True
aed64267-2889-a60b-a3ea-07af32575de7,1962-08-04,,999-40-7505,S99924939,X44763651X,Mr.,Royce974,Bradley693,Pagac496,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,471 Herman Gardens,Marshfield,Massachusetts,Plymouth County,25023,02050,42.07404264374867,-70.71358523901766,11421.55,139420.53,18637,True,63.62217659137577,True
9a325430-963a-21ee-8d53-7db887a549c1,1956-10-18,,999-45-5459,S99982572,X76106674X,Mr.,Ruben688,Vito638,Treutel973,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,829 Green Row,Acushnet Center,Massachusetts,Bristol County,,00000,41.72036452599821,-70.87058240339078,163890.53,211337.72,55284,True,69.4154688569473,True
06d9b168-6ea1-82f4-043b-576aa738a3e7,1972-10-01,,999-51-4482,S99950689,X20020575X,Mr.,Samual455,,Wilderman619,,,M,black,nonhispanic,M,Chicopee  Massachusetts  US,588 Hills Wall,Haverhill,Massachusetts,Essex County,25009,01835,42.76950537419653,-71.12281712691954,133631.70,62167.45,178267,True,53.46201232032854,True
95bd778a-b5fa-87fb-516f-f0a9adeb6145,1947-07-15,,999-76-9511,S99974873,X46360798X,Ms.,Sasha806,Lillie543,Jast432,,,S,white,nonhispanic,F,Millis  Massachusetts  US,914 Renner Village,North Reading,Massachusetts,Middlesex County,,00000,42.534238816244155,-71.10132349067572,1031536.97,1805357.62,54960,True,78.6776180698152,True
dcf6df3b-69d0-eed5-cb61-26df03db8bb5,1946-12-30,,999-10-5882,S99965159,X87202069X,Mr.,Scotty190,Earnest658,Glover433,,,M,black,nonhispanic,M,Boston  Massachusetts  US,952 Beer Mission,Fitchburg,Massachusetts,Worcester County,25027,01420,42.6211396900917,-71.7985813572286,159088.66,239321.12,136200,True,79.21697467488022,True
0e205e2d-543b-28ab-6ca3-e0d6b67a0082,1992-08-23,,999-52-2694,S99940809,X29228739X,Ms.,Selena146,Joella167,Hartmann983,,,S,white,nonhispanic,F,Amherst  Massachusetts  US,973 Kertzmann Boulevard Apt 82,Malden,Massachusetts,Middlesex County,25017,02155,42.38244773981778,-71.08488306566889,643914.26,292418.41,55918,True,33.568788501026695,True
7d02c16d-3066-94e2-7aed-3d4c593206be,1947-08-29,,999-55-9331,S99960680,X42868469X,Ms.,Shantell717,Sherry479,Mertz280,,,S,white,nonhispanic,F,Springfield  Massachusetts  US,151 Konopelski Passage,Cambridge,Massachusetts,Middlesex County,25017,02139,42.397552087908785,-71.03198376893549,205089.13,358514.62,129013,True,78.55441478439425,True
fc4f8d65-df92-3302-adfe-bdeade79d8db,1966-11-06,,999-84-5277,S99937070,X47440042X,Mrs.,Shemeka786,,Abshire638,,Hermiston71,M,white,nonhispanic,F,Natick  Massachusetts  US,598 Upton Bay Apt 36,Amesbury,Massachusetts,Essex County,25009,01913,42.82746526971395,-70.98533861285567,248571.86,89207.36,82291,True,59.36481861738535,True
9e091bc7-3613-8bee-0c3a-6b9be1164869,1988-06-20,,999-84-1131,S99983862,X32393622X,Mrs.,Shemika942,Nichelle912,Hauck852,MD,VonRueden376,M,white,nonhispanic,F,Boston  Massachusetts  US,659 Stracke Glen Apt 62,Walpole,Massachusetts,Norfolk County,25021,02081,42.16973637336461,-71.30543912945866,427953.90,25372.07,92139,True,37.74401095140315,True
7ab26875-4ca5-dcad-97dc-44b2db15e3a3,1969-05-31,,999-79-7440,S99965193,X89328700X,Mrs.,Sherlyn657,Nora0,Terry864,,Considine820,M,white,nonhispanic,F,Orleans  Massachusetts  US,926 Walter Rest,Georgetown,Massachusetts,Essex County,,00000,42.69439707515415,-70.96414675152295,164517.89,1310107.38,32563,True,56.799452429842574,True
99149496-250b-e261-652a-a266c889f704,1965-03-20,,999-13-8290,S99963019,X51892781X,Mr.,Shirley182,Al123,Hintz995,,,D,white,nonhispanic,M,Beverly  Massachusetts  US,148 Walsh Trace,Arlington,Massachusetts,Middlesex County,25017,02474,42.44065732040443,-71.199085721858,161840.30,157227.47,51272,True,60.99657768651608,True
92b8982b-7361-08d7-4c72-6765895efcb4,1947-07-13,,999-75-8920,S99973794,X44089302X,Mr.,Stephan15,Freddie621,Dickens475,,,M,white,nonhispanic,M,Pittsfield  Massachusetts  US,326 Hahn Rue,Bolton,Massachusetts,Worcester County,,00000,42.399581712761,-71.61203278409717,157723.29,152816.92,664943,True,78.68309377138947,True
71387f9b-2a5b-a1d0-c801-b22135065499,1949-02-15,,999-45-1553,S99922000,X22502144X,Mr.,Steve819,,Gerlach374,,,S,asian,nonhispanic,M,North Reading  Massachusetts  US,484 Price Pathway,Stow,Massachusetts,Middlesex County,,00000,42.44642240932634,-71.47331402028624,100095.42,422635.95,196038,True,77.08692676249144,True
70ad0e6f-cb1d-337a-00e0-d2949579df57,1954-05-01,,999-35-2550,S99964565,X2622368X,Mrs.,Tania553,,Jaskolski867,,Lehner980,W,white,nonhispanic,F,Andover  Massachusetts  US,421 Raynor Path,Holyoke,Massachusetts,Hampden County,25013,01040,42.22152146749245,-72.68452461228645,17729.60,1130215.53,4380,True,71.88227241615331,True
5294281a-d0cd-41e8-3df4-b847444a5387,1989-03-11,,999-80-5476,S99918846,X64220837X,Mrs.,Taylor21,Thao506,Kertzmann286,,Predovic534,M,white,nonhispanic,F,Revere  Massachusetts  US,394 Stokes Way Unit 80,Dracut,Massachusetts,Middlesex County,,00000,42.6502348087828,-71.34648452467962,178352.85,551308.35,70182,True,37.021218343600275,True
bf8143a4-9a35-026f-9c4f-a713ab611149,1976-08-29,,999-53-7294,S99967381,X71312107X,Mrs.,Teofila990,Ashlea10,Pfannerstill264,,Zemlak964,M,black,nonhispanic,F,Cambridge  Massachusetts  US,256 Hoppe Way Suite 56,Leominster,Massachusetts,Worcester County,25027,01420,42.5126465155863,-71.77428238034106,571094.67,434301.73,61003,True,49.5523613963039,True
74b341dc-014c-a7eb-82b5-ca257241321c,1947-03-23,,999-89-3363,S99935830,X46394974X,Mr.,Thad495,Jason347,Heathcote539,,,D,white,nonhispanic,M,Uxbridge  Massachusetts  US,1070 Moore Spur Apt 32,Lawrence,Massachusetts,Essex County,25009,01841,42.711935537256196,-71.16846133888566,106576.19,1013244.54,61356,True,78.98973305954826,True
2f6a8fd0-a41d-4cac-822d-32f97963ff19,1981-08-25,,999-44-3918,S99970694,X54608322X,Mr.,Tomas436,Josh874,Larson43,,,S,white,nonhispanic,M,Amherst Center  Massachusetts  US,251 Donnelly Overpass Unit 91,Sharon,Massachusetts,Norfolk County,25021,02067,42.1109248676785,-71.16823407368223,355487.63,323637.15,98478,True,44.563997262149215,True
e0f9ab9a-63cf-0e4f-9b42-add8796a21cd,1947-06-29,,999-94-4202,S99935084,X15332368X,Mr.,Tony646,Carol737,Windler79,,,M,white,nonhispanic,M,North Andover  Massachusetts  US,383 Mann Avenue,Peabody,Massachusetts,Essex County,25009,01940,42.5317804599041,-70.99523884941549,199121.82,580456.56,141265,True,78.72142368240931,True
b3c16e91-a0e8-ba07-8ad4-de0dd5629afe,1953-09-16,,999-43-1156,S99965139,X26718981X,Ms.,Tracie996,Darby868,Fahey393,,,S,white,nonhispanic,F,Ashburnham  Massachusetts  US,373 Feest Fork,Northbridge,Massachusetts,Worcester County,,00000,42.10688560996148,-71.65191533411236,55177.48,1350951.26,20811,True,72.50376454483231,True
a85c2a2c-d980-b293-d225-1e3627c4223d,1961-03-04,,999-68-9395,S99995254,X30352788X,Mr.,Valentine262,,Christiansen251,,,D,white,nonhispanic,M,Hingham  Massachusetts  US,619 Gusikowski Mall,Bellingham,Massachusetts,Norfolk County,25021,02019,42.10150704937627,-71.45403619108158,56695.43,158871.83,184946,True,65.0403832991102,True
757aa994-5ced-0c4e-89e9-18d47741da25,1946-04-11,,999-78-5404,S99998365,X60350842X,Mrs.,Vicki422,Karon907,Kiehn525,,Stracke611,D,white,nonhispanic,F,Chicopee  Massachusetts  US,546 Lebsack Plaza,Buckland,Massachusetts,Franklin County,,00000,42.62895409981638,-72.83143080504966,159894.49,460963.38,23961,True,79.93702943189597,True
7326b419-eecb-b324-3d22-2970721356ad,1958-08-28,,999-34-5314,S99916870,X4004891X,Mr.,Vito638,Roberto515,Botsford977,,,M,asian,nonhispanic,M,Hanoi  Hà Đông  VN,1032 Kshlerin Neck,Lynnfield,Massachusetts,Essex County,25009,01940,42.55452954158478,-71.02876109109285,113462.15,395453.64,140330,True,67.5564681724846,True
3fc85581-2641-e739-8769-b5ca7ea25e74,1964-03-04,,999-42-3902,S99980474,X46316274X,Mr.,Weldon459,,Cartwright189,,,S,white,nonhispanic,M,North Attleborough  Massachusetts  US,305 Feil Row Suite 86,Medway,Massachusetts,Norfolk County,,00000,42.202339757143655,-71.38210101076028,201456.97,476902.39,197423,True,62.039698836413415,True
aa0d1dbd-0cd7-0903-bb92-17176e84e9f5,1947-02-18,,999-27-3512,S99948426,X29066627X,Mr.,Wilbur107,Harris789,Bergstrom287,,,D,white,nonhispanic,M,West Springfield  Massachusetts  US,120 Rempel Rapid,Norfolk,Massachusetts,Norfolk County,,00000,42.15200175901743,-71.37288915164265,163488.90,259637.26,176404,True,79.08008213552361,True
8a7009ab-4a1d-f584-3a35-0cdbbc513f2c,1959-10-16,,999-55-1587,S99953938,X14227292X,Mr.,Williams176,,Collier206,,,S,white,nonhispanic,M,Oak Bluffs  Massachusetts  US,481 Considine Track,Lawrence,Massachusetts,Essex County,25009,01841,42.65194291752708,-71.14163470713699,349691.51,189016.66,49499,True,66.42299794661191,True
583ab65e-8262-f764-96b4-8ec18cc960e3,1978-02-22,,999-74-4478,S99973860,X55493795X,Mr.,Yong583,Rickey821,Goldner995,,,M,hawaiian,hispanic,M,Boston  Massachusetts  US,773 Morissette Loaf Unit 22,Salem,Massachusetts,Essex County,25009,01907,42.50617804192422,-70.89656379650084,86300.39,33944.22,109569,True,48.068446269678304,True
908a33e6-c215-65c3-3573-d6b3723daeb2,1968-03-20,,999-38-4898,S99933541,X27834718X,Ms.,Zelma45,Gertude950,Altenwerth646,,,S,white,nonhispanic,F,Ashburnham  Massachusetts  US,886 Rogahn Burg,Quincy,Massachusetts,Norfolk County,25021,02169,42.26835603842483,-71.0349727181366,529851.81,724484.09,85747,True,57.9958932238193,True
